"","SC_SEX","BIRTHYEAR","Age","HOURSLEEP05","HOURSLEEP","TOTALHOURS","SCREENTIME","X","X.1","X.2","X.3"
"5008",2,2002,17,0,3,3,5,NA,"",NA,NA
"5009",1,2019,0,2,0,2,3,NA,"",NA,NA
"5010",2,2012,7,0,5,5,4,NA,"",NA,NA
"5011",2,2002,17,0,4,4,3,NA,"",NA,NA
"5012",2,2013,6,6,0,6,1,NA,"",NA,NA
"5013",2,2001,18,0,3,3,5,NA,"",NA,NA
"5014",2,2012,7,0,3,3,3,NA,"",NA,NA
"5015",2,2008,11,0,4,4,1,NA,"",NA,NA
"5016",1,2011,8,0,6,6,3,NA,"",NA,NA
"5017",1,2013,6,5,0,5,3,NA,"",NA,NA
"5018",2,2006,13,0,4,4,2,NA,"",NA,NA
"5019",2,2006,13,0,5,5,3,NA,"",NA,NA
"5020",2,2001,18,0,3,3,3,NA,"",NA,NA
"5021",1,2005,14,0,3,3,4,NA,"",NA,NA
"5022",2,2005,14,0,5,5,3,NA,"",NA,NA
"5023",1,2001,18,0,2,2,5,NA,"",NA,NA
"5024",1,2011,8,0,4,4,4,NA,"",NA,NA
"5025",2,2011,8,0,4,4,1,NA,"",NA,NA
"5026",1,2005,14,0,4,4,3,NA,"",NA,NA
"5027",2,2015,4,5,0,5,3,NA,"",NA,NA
"5028",2,2005,14,0,4,4,4,NA,"",NA,NA
"5029",1,2002,17,0,5,5,3,NA,"",NA,NA
"5030",1,2005,14,0,4,4,5,NA,"",NA,NA
"5031",2,2005,14,0,5,5,3,NA,"",NA,NA
"5032",1,2014,5,5,0,5,2,NA,"",NA,NA
"5033",1,2019,0,5,0,5,1,NA,"",NA,NA
"5034",1,2003,16,0,4,4,4,NA,"",NA,NA
"5035",1,2014,5,0,5,5,4,NA,"",NA,NA
"5036",2,2017,2,7,0,7,1,NA,"",NA,NA
"5037",1,2006,13,0,6,6,5,NA,"",NA,NA
"5038",2,2015,4,5,0,5,2,NA,"",NA,NA
"5039",1,2005,14,0,6,6,5,NA,"",NA,NA
"5040",1,2017,2,4,0,4,2,NA,"",NA,NA
"5041",2,2014,5,2,0,2,3,NA,"",NA,NA
"5042",1,2008,11,0,6,6,2,NA,"",NA,NA
"5043",2,2003,16,0,5,5,3,NA,"",NA,NA
"5044",1,2019,0,7,0,7,4,NA,"",NA,NA
"5045",2,2012,7,0,3,3,2,NA,"",NA,NA
"5046",2,2012,7,0,4,4,3,NA,"",NA,NA
"5047",1,2016,3,7,0,7,1,NA,"",NA,NA
"5048",1,2007,12,0,4,4,3,NA,"",NA,NA
"5049",1,2004,15,0,4,4,3,NA,"",NA,NA
"5050",1,2010,9,0,5,5,2,NA,"",NA,NA
"5051",1,2019,0,7,0,7,1,NA,"",NA,NA
"5052",1,2010,9,0,6,6,3,NA,"",NA,NA
"5053",1,2018,1,3,0,3,1,NA,"",NA,NA
"5054",2,2004,15,0,4,4,3,NA,"",NA,NA
"5055",1,2006,13,0,4,4,5,NA,"",NA,NA
"5056",2,2012,7,0,4,4,2,NA,"",NA,NA
"5057",1,2015,4,5,0,5,3,NA,"",NA,NA
"5058",1,2017,2,3,0,3,4,NA,"",NA,NA
"5059",2,2011,8,0,4,4,5,NA,"",NA,NA
"5060",1,2006,13,0,5,5,2,NA,"",NA,NA
"5061",1,2011,8,0,6,6,2,NA,"",NA,NA
"5062",1,2007,12,0,4,4,5,NA,"",NA,NA
"5063",1,2008,11,0,4,4,3,NA,"",NA,NA
"5064",1,2013,6,0,5,5,1,NA,"",NA,NA
"5065",2,2005,14,0,2,2,5,NA,"",NA,NA
"5066",1,2003,16,0,3,3,5,NA,"",NA,NA
"5067",1,2005,14,0,5,5,1,NA,"",NA,NA
"5068",2,2009,10,0,5,5,2,NA,"",NA,NA
"5069",2,2016,3,5,0,5,2,NA,"",NA,NA
"5070",1,2003,16,0,4,4,3,NA,"",NA,NA
"5071",2,2003,16,0,6,6,4,NA,"",NA,NA
"5072",1,2014,5,5,0,5,2,NA,"",NA,NA
"5073",1,2004,15,0,6,6,2,NA,"",NA,NA
"5074",1,2019,0,7,0,7,1,NA,"",NA,NA
"5075",2,2019,0,0,3,3,4,NA,"",NA,NA
"5076",2,2011,8,0,4,4,4,NA,"",NA,NA
"5077",2,2008,11,0,0,0,5,NA,"",NA,NA
"5078",1,2013,6,0,4,4,2,NA,"",NA,NA
"5079",1,2018,1,7,0,7,1,NA,"",NA,NA
"5080",2,2004,15,0,3,3,3,NA,"",NA,NA
"5081",2,2007,12,0,7,7,5,NA,"",NA,NA
"5082",2,2012,7,0,6,6,2,NA,"",NA,NA
"5083",1,2007,12,0,4,4,5,NA,"",NA,NA
"5084",1,2002,17,0,2,2,1,NA,"",NA,NA
"5085",1,2009,10,0,4,4,3,NA,"",NA,NA
"5086",2,2005,14,0,5,5,4,NA,"",NA,NA
"5087",2,2008,11,0,5,5,4,NA,"",NA,NA
"5088",1,2013,6,0,6,6,5,NA,"",NA,NA
"5089",1,2008,11,0,4,4,3,NA,"",NA,NA
"5090",1,2012,7,0,7,7,3,NA,"",NA,NA
"5091",1,2016,3,5,0,5,5,NA,"",NA,NA
"5092",1,2017,2,6,0,6,1,NA,"",NA,NA
"5093",2,2005,14,0,4,4,4,NA,"",NA,NA
"5094",2,2009,10,0,4,4,3,NA,"",NA,NA
"5095",1,2007,12,0,5,5,1,NA,"",NA,NA
"5096",2,2019,0,7,0,7,1,NA,"",NA,NA
"5097",1,2014,5,4,0,4,2,NA,"",NA,NA
"5098",2,2003,16,0,4,4,5,NA,"",NA,NA
"5099",1,2014,5,6,0,6,5,NA,"",NA,NA
"5100",1,2006,13,0,4,4,5,NA,"",NA,NA
"5101",1,2019,0,0,3,3,5,NA,"",NA,NA
"5102",2,2005,14,0,4,4,3,NA,"",NA,NA
"5103",1,2010,9,0,4,4,3,NA,"",NA,NA
"5104",2,2011,8,0,6,6,3,NA,"",NA,NA
"5105",2,2009,10,0,4,4,3,NA,"",NA,NA
"5106",2,2017,2,7,0,7,4,NA,"",NA,NA
"5107",2,2003,16,0,3,3,3,NA,"",NA,NA
"5108",2,2019,0,7,0,7,1,NA,"",NA,NA
"5109",2,2017,2,7,0,7,1,NA,"",NA,NA
"5110",2,2010,9,0,5,5,5,NA,"",NA,NA
"5111",1,2016,3,4,0,4,2,NA,"",NA,NA
"5112",2,2017,2,7,0,7,2,NA,"",NA,NA
"5113",1,2019,0,7,0,7,1,NA,"",NA,NA
"5114",2,2007,12,0,4,4,3,NA,"",NA,NA
"5115",2,2002,17,0,3,3,4,NA,"",NA,NA
"5116",2,2003,16,0,4,4,2,NA,"",NA,NA
"5117",2,2013,6,4,0,4,3,NA,"",NA,NA
"5118",1,2013,6,6,0,6,2,NA,"",NA,NA
"5119",2,2004,15,0,4,4,5,NA,"",NA,NA
"5120",1,2011,8,0,5,5,4,NA,"",NA,NA
"5121",1,2009,10,0,5,5,5,NA,"",NA,NA
"5122",2,2007,12,0,5,5,2,NA,"",NA,NA
"5123",2,2012,7,0,6,6,2,NA,"",NA,NA
"5124",2,2010,9,0,6,6,2,NA,"",NA,NA
"5125",2,2010,9,0,5,5,2,NA,"",NA,NA
"5126",2,2006,13,0,4,4,5,NA,"",NA,NA
"5127",2,2010,9,0,5,5,3,NA,"",NA,NA
"5128",1,2008,11,0,6,6,3,NA,"",NA,NA
"5129",2,2002,17,0,4,4,5,NA,"",NA,NA
"5130",1,2015,4,6,0,6,3,NA,"",NA,NA
"5131",2,2019,0,0,4,4,2,NA,"",NA,NA
"5132",2,2004,15,0,5,5,3,NA,"",NA,NA
"5133",1,2013,6,0,7,7,4,NA,"",NA,NA
"5134",2,2002,17,0,3,3,4,NA,"",NA,NA
"5135",2,2007,12,0,5,5,2,NA,"",NA,NA
"5136",1,2013,6,0,6,6,4,NA,"",NA,NA
"5137",1,2011,8,0,4,4,4,NA,"",NA,NA
"5138",1,2005,14,0,4,4,5,NA,"",NA,NA
"5139",2,2011,8,0,5,5,4,NA,"",NA,NA
"5140",2,2009,10,0,4,4,3,NA,"",NA,NA
"5141",1,2002,17,0,3,3,4,NA,"",NA,NA
"5142",1,2006,13,0,6,6,3,NA,"",NA,NA
"5143",2,2015,4,6,0,6,2,NA,"",NA,NA
"5144",1,2009,10,0,2,2,5,NA,"",NA,NA
"5145",1,2006,13,0,5,5,4,NA,"",NA,NA
"5146",2,2019,0,7,0,7,1,NA,"",NA,NA
"5147",2,2015,4,4,0,4,2,NA,"",NA,NA
"5148",1,2001,18,0,4,4,3,NA,"",NA,NA
"5149",1,2010,9,0,5,5,3,NA,"",NA,NA
"5150",1,2002,17,0,4,4,2,NA,"",NA,NA
"5151",1,2009,10,0,4,4,4,NA,"",NA,NA
"5152",2,2012,7,0,5,5,2,NA,"",NA,NA
"5153",2,2005,14,0,5,5,3,NA,"",NA,NA
"5154",2,2008,11,0,6,6,3,NA,"",NA,NA
"5155",1,2006,13,0,3,3,5,NA,"",NA,NA
"5156",2,2009,10,0,4,4,3,NA,"",NA,NA
"5157",1,2009,10,0,6,6,3,NA,"",NA,NA
"5158",1,2009,10,0,6,6,3,NA,"",NA,NA
"5159",2,2015,4,5,0,5,5,NA,"",NA,NA
"5160",2,2007,12,0,4,4,3,NA,"",NA,NA
"5161",1,2003,16,0,5,5,5,NA,"",NA,NA
"5162",2,2018,1,4,0,4,2,NA,"",NA,NA
"5163",1,2002,17,0,2,2,5,NA,"",NA,NA
"5164",1,2015,4,5,0,5,1,NA,"",NA,NA
"5165",2,2003,16,0,6,6,5,NA,"",NA,NA
"5166",2,2002,17,0,6,6,5,NA,"",NA,NA
"5167",2,2003,16,0,6,6,3,NA,"",NA,NA
"5168",2,2002,17,0,5,5,5,NA,"",NA,NA
"5169",1,2014,5,3,0,3,3,NA,"",NA,NA
"5170",1,2006,13,0,5,5,5,NA,"",NA,NA
"5171",1,2005,14,0,4,4,2,NA,"",NA,NA
"5172",2,2006,13,0,5,5,3,NA,"",NA,NA
"5173",2,2016,3,7,0,7,5,NA,"",NA,NA
"5174",1,2004,15,0,3,3,5,NA,"",NA,NA
"5175",1,2003,16,0,3,3,4,NA,"",NA,NA
"5176",1,2009,10,0,5,5,3,NA,"",NA,NA
"5177",2,2003,16,0,3,3,4,NA,"",NA,NA
"5178",1,2018,1,5,0,5,1,NA,"",NA,NA
"5179",1,2018,1,7,0,7,2,NA,"",NA,NA
"5180",2,2018,1,7,0,7,1,NA,"",NA,NA
"5181",2,2004,15,0,4,4,3,NA,"",NA,NA
"5182",2,2011,8,0,5,5,4,NA,"",NA,NA
"5183",1,2002,17,0,4,4,4,NA,"",NA,NA
"5184",2,2008,11,0,4,4,4,NA,"",NA,NA
"5185",2,2005,14,0,5,5,5,NA,"",NA,NA
"5186",1,2012,7,0,5,5,2,NA,"",NA,NA
"5187",2,2009,10,0,4,4,3,NA,"",NA,NA
"5188",2,2014,5,4,0,4,2,NA,"",NA,NA
"5189",1,2016,3,4,0,4,4,NA,"",NA,NA
"5190",1,2013,6,5,0,5,3,NA,"",NA,NA
"5191",1,2015,4,5,0,5,5,NA,"",NA,NA
"5192",1,2017,2,7,0,7,4,NA,"",NA,NA
"5193",2,2017,2,7,0,7,3,NA,"",NA,NA
"5194",1,2018,1,7,0,7,2,NA,"",NA,NA
"5195",2,2009,10,0,4,4,4,NA,"",NA,NA
"5196",1,2016,3,7,0,7,1,NA,"",NA,NA
"5197",1,2001,18,0,4,4,3,NA,"",NA,NA
"5198",1,2011,8,0,5,5,3,NA,"",NA,NA
"5199",1,2002,17,0,4,4,4,NA,"",NA,NA
"5200",1,2010,9,0,5,5,4,NA,"",NA,NA
"5201",1,2004,15,0,6,6,5,NA,"",NA,NA
"5202",2,2007,12,0,4,4,4,NA,"",NA,NA
"5203",1,2016,3,7,0,7,1,NA,"",NA,NA
"5204",2,2015,4,5,0,5,1,NA,"",NA,NA
"5205",2,2004,15,0,5,5,4,NA,"",NA,NA
"5206",2,2008,11,0,4,4,4,NA,"",NA,NA
"5207",1,2015,4,0,3,3,5,NA,"",NA,NA
"5208",2,2013,6,0,5,5,4,NA,"",NA,NA
"5209",1,2010,9,0,3,3,5,NA,"",NA,NA
"5210",1,2012,7,0,6,6,3,NA,"",NA,NA
"5211",2,2002,17,0,3,3,4,NA,"",NA,NA
"5212",2,2001,18,0,3,3,5,NA,"",NA,NA
"5213",1,2005,14,0,5,5,4,NA,"",NA,NA
"5214",2,2007,12,0,4,4,2,NA,"",NA,NA
"5215",1,2019,0,0,6,6,5,NA,"",NA,NA
"5216",1,2009,10,0,4,4,3,NA,"",NA,NA
"5217",1,2002,17,0,2,2,4,NA,"",NA,NA
"5218",1,2009,10,0,5,5,3,NA,"",NA,NA
"5219",1,2003,16,0,2,2,5,NA,"",NA,NA
"5220",2,2019,0,7,0,7,1,NA,"",NA,NA
"5221",1,2013,6,0,6,6,3,NA,"",NA,NA
"5222",1,2015,4,5,0,5,4,NA,"",NA,NA
"5223",1,2006,13,0,5,5,3,NA,"",NA,NA
"5224",2,2001,18,0,6,6,3,NA,"",NA,NA
"5225",1,2004,15,0,5,5,3,NA,"",NA,NA
"5226",2,2019,0,7,0,7,1,NA,"",NA,NA
"5227",1,2007,12,0,4,4,4,NA,"",NA,NA
"5228",1,2008,11,0,5,5,3,NA,"",NA,NA
"5229",2,2010,9,0,6,6,1,NA,"",NA,NA
"5230",2,2016,3,6,0,6,2,NA,"",NA,NA
"5231",1,2017,2,7,0,7,2,NA,"",NA,NA
"5232",2,2003,16,0,6,6,5,NA,"",NA,NA
"5233",1,2015,4,4,0,4,3,NA,"",NA,NA
"5234",2,2011,8,0,6,6,3,NA,"",NA,NA
"5235",2,2007,12,0,3,3,5,NA,"",NA,NA
"5236",1,2005,14,0,3,3,4,NA,"",NA,NA
"5237",2,2012,7,0,5,5,2,NA,"",NA,NA
"5238",2,2006,13,0,4,4,3,NA,"",NA,NA
"5239",1,2003,16,0,5,5,5,NA,"",NA,NA
"5240",2,2006,13,0,5,5,2,NA,"",NA,NA
"5241",1,2016,3,7,0,7,4,NA,"",NA,NA
"5242",1,2015,4,4,0,4,2,NA,"",NA,NA
"5243",1,2013,6,1,0,1,5,NA,"",NA,NA
"5244",1,2011,8,0,5,5,1,NA,"",NA,NA
"5245",2,2016,3,4,0,4,2,NA,"",NA,NA
"5246",2,2019,0,0,4,4,2,NA,"",NA,NA
"5247",1,2003,16,0,4,4,4,NA,"",NA,NA
"5248",2,2011,8,0,6,6,1,NA,"",NA,NA
"5249",2,2009,10,0,6,6,1,NA,"",NA,NA
"5250",2,2006,13,0,4,4,3,NA,"",NA,NA
"5251",2,2010,9,0,5,5,5,NA,"",NA,NA
"5252",1,2001,18,0,7,7,3,NA,"",NA,NA
"5253",1,2015,4,5,0,5,1,NA,"",NA,NA
"5254",1,2015,4,6,0,6,5,NA,"",NA,NA
"5255",2,2013,6,0,6,6,1,NA,"",NA,NA
"5256",1,2013,6,0,6,6,2,NA,"",NA,NA
"5257",1,2008,11,0,6,6,1,NA,"",NA,NA
"5258",2,2014,5,6,0,6,4,NA,"",NA,NA
"5259",1,2015,4,6,0,6,1,NA,"",NA,NA
"5260",1,2008,11,0,5,5,2,NA,"",NA,NA
"5261",2,2011,8,0,4,4,4,NA,"",NA,NA
"5262",1,2005,14,0,5,5,4,NA,"",NA,NA
"5263",1,2003,16,0,3,3,5,NA,"",NA,NA
"5264",2,2004,15,0,3,3,3,NA,"",NA,NA
"5265",1,2014,5,6,0,6,5,NA,"",NA,NA
"5266",1,2011,8,0,5,5,3,NA,"",NA,NA
"5267",2,2015,4,7,0,7,3,NA,"",NA,NA
"5268",1,2001,18,0,4,4,5,NA,"",NA,NA
"5269",1,2015,4,4,0,4,4,NA,"",NA,NA
"5270",2,2019,0,6,0,6,1,NA,"",NA,NA
"5271",2,2005,14,0,3,3,3,NA,"",NA,NA
"5272",2,2011,8,0,6,6,3,NA,"",NA,NA
"5273",1,2010,9,0,5,5,4,NA,"",NA,NA
"5274",2,2008,11,0,4,4,3,NA,"",NA,NA
"5275",1,2005,14,0,4,4,3,NA,"",NA,NA
"5276",2,2008,11,0,3,3,5,NA,"",NA,NA
"5277",2,2002,17,0,3,3,4,NA,"",NA,NA
"5278",1,2007,12,0,4,4,5,NA,"",NA,NA
"5279",2,2005,14,0,4,4,5,NA,"",NA,NA
"5280",1,2011,8,0,6,6,4,NA,"",NA,NA
"5281",1,2005,14,0,4,4,4,NA,"",NA,NA
"5282",1,2014,5,4,0,4,3,NA,"",NA,NA
"5283",2,2010,9,0,3,3,3,NA,"",NA,NA
"5284",1,2007,12,0,5,5,4,NA,"",NA,NA
"5285",1,2005,14,0,4,4,0,NA,"",NA,NA
"5286",1,2013,6,0,7,7,3,NA,"",NA,NA
"5287",2,2004,15,0,4,4,3,NA,"",NA,NA
"5288",1,2014,5,4,0,4,1,NA,"",NA,NA
"5289",1,2011,8,0,5,5,3,NA,"",NA,NA
"5290",1,2008,11,0,5,5,2,NA,"",NA,NA
"5291",1,2003,16,0,3,3,4,NA,"",NA,NA
"5292",2,2004,15,0,4,4,2,NA,"",NA,NA
"5293",2,2016,3,3,0,3,3,NA,"",NA,NA
"5294",1,2006,13,0,6,6,4,NA,"",NA,NA
"5295",1,2004,15,0,4,4,4,NA,"",NA,NA
"5296",2,2012,7,0,6,6,5,NA,"",NA,NA
"5297",1,2007,12,0,4,4,3,NA,"",NA,NA
"5298",2,2006,13,0,5,5,3,NA,"",NA,NA
"5299",1,2009,10,0,4,4,3,NA,"",NA,NA
"5300",2,2011,8,0,6,6,1,NA,"",NA,NA
"5301",2,2015,4,5,0,5,3,NA,"",NA,NA
"5302",1,2002,17,0,3,3,4,NA,"",NA,NA
"5303",1,2005,14,0,3,3,5,NA,"",NA,NA
"5304",1,2010,9,0,5,5,4,NA,"",NA,NA
"5305",1,2002,17,0,4,4,4,NA,"",NA,NA
"5306",2,2018,1,7,0,7,5,NA,"",NA,NA
"5307",1,2005,14,0,0,0,4,NA,"",NA,NA
"5308",1,2002,17,0,5,5,4,NA,"",NA,NA
"5309",2,2010,9,0,4,4,5,NA,"",NA,NA
"5310",1,2003,16,0,5,5,5,NA,"",NA,NA
"5311",1,2005,14,0,3,3,3,NA,"",NA,NA
"5312",1,2019,0,0,3,3,4,NA,"",NA,NA
"5313",2,2003,16,0,3,3,4,NA,"",NA,NA
"5314",2,2006,13,0,4,4,5,NA,"",NA,NA
"5315",1,2010,9,0,5,5,5,NA,"",NA,NA
"5316",1,2009,10,0,5,5,3,NA,"",NA,NA
"5317",1,2003,16,0,3,3,5,NA,"",NA,NA
"5318",2,2012,7,0,6,6,1,NA,"",NA,NA
"5319",2,2004,15,0,5,5,5,NA,"",NA,NA
"5320",1,2015,4,6,0,6,2,NA,"",NA,NA
"5321",2,2002,17,0,4,4,5,NA,"",NA,NA
"5322",1,2005,14,0,5,5,3,NA,"",NA,NA
"5323",2,2012,7,0,6,6,3,NA,"",NA,NA
"5324",2,2019,0,7,0,7,1,NA,"",NA,NA
"5325",2,2015,4,4,0,4,3,NA,"",NA,NA
"5326",2,2016,3,6,0,6,2,NA,"",NA,NA
"5327",1,2004,15,0,3,3,3,NA,"",NA,NA
"5328",1,2011,8,0,5,5,5,NA,"",NA,NA
"5329",2,2018,1,7,0,7,1,NA,"",NA,NA
"5330",1,2011,8,0,4,4,4,NA,"",NA,NA
"5331",2,2010,9,0,6,6,1,NA,"",NA,NA
"5332",2,2015,4,5,0,5,3,NA,"",NA,NA
"5333",2,2006,13,0,3,3,2,NA,"",NA,NA
"5334",2,2006,13,0,3,3,4,NA,"",NA,NA
"5335",2,2003,16,0,4,4,4,NA,"",NA,NA
"5336",1,2002,17,0,5,5,3,NA,"",NA,NA
"5337",1,2008,11,0,4,4,3,NA,"",NA,NA
"5338",2,2009,10,0,4,4,2,NA,"",NA,NA
"5339",2,2009,10,0,4,4,3,NA,"",NA,NA
"5340",2,2008,11,0,4,4,5,NA,"",NA,NA
"5341",2,2004,15,0,5,5,2,NA,"",NA,NA
"5342",1,2019,0,6,0,6,1,NA,"",NA,NA
"5343",1,2018,1,7,0,7,1,NA,"",NA,NA
"5344",2,2007,12,0,4,4,3,NA,"",NA,NA
"5345",1,2002,17,0,3,3,4,NA,"",NA,NA
"5346",1,2003,16,0,2,2,5,NA,"",NA,NA
"5347",1,2014,5,3,0,3,3,NA,"",NA,NA
"5348",1,2014,5,6,0,6,1,NA,"",NA,NA
"5349",2,2018,1,5,0,5,2,NA,"",NA,NA
"5350",2,2005,14,0,5,5,3,NA,"",NA,NA
"5351",1,2015,4,5,0,5,4,NA,"",NA,NA
"5352",1,2014,5,5,0,5,2,NA,"",NA,NA
"5353",1,2014,5,7,0,7,5,NA,"",NA,NA
"5354",1,2018,1,6,0,6,1,NA,"",NA,NA
"5355",1,2015,4,2,0,2,5,NA,"",NA,NA
"5356",1,2011,8,0,4,4,3,NA,"",NA,NA
"5357",2,2004,15,0,5,5,4,NA,"",NA,NA
"5358",1,2013,6,3,0,3,3,NA,"",NA,NA
"5359",1,2007,12,0,5,5,3,NA,"",NA,NA
"5360",2,2001,18,0,4,4,5,NA,"",NA,NA
"5361",1,2008,11,0,4,4,3,NA,"",NA,NA
"5362",1,2003,16,0,6,6,5,NA,"",NA,NA
"5363",2,2015,4,4,0,4,4,NA,"",NA,NA
"5364",1,2004,15,0,4,4,2,NA,"",NA,NA
"5365",1,2003,16,0,6,6,5,NA,"",NA,NA
"5366",2,2003,16,0,4,4,5,NA,"",NA,NA
"5367",2,2014,5,4,0,4,3,NA,"",NA,NA
"5368",2,2002,17,0,5,5,3,NA,"",NA,NA
"5369",1,2002,17,0,4,4,4,NA,"",NA,NA
"5370",1,2008,11,0,5,5,2,NA,"",NA,NA
"5371",1,2005,14,0,4,4,2,NA,"",NA,NA
"5372",1,2017,2,7,0,7,2,NA,"",NA,NA
"5373",1,2003,16,0,4,4,5,NA,"",NA,NA
"5374",1,2003,16,0,5,5,5,NA,"",NA,NA
"5375",1,2004,15,0,2,2,4,NA,"",NA,NA
"5376",2,2002,17,0,5,5,4,NA,"",NA,NA
"5377",2,2010,9,0,5,5,4,NA,"",NA,NA
"5378",1,2006,13,0,4,4,4,NA,"",NA,NA
"5379",1,2014,5,7,0,7,5,NA,"",NA,NA
"5380",1,2004,15,0,3,3,5,NA,"",NA,NA
"5381",1,2006,13,0,4,4,4,NA,"",NA,NA
"5382",2,2003,16,0,2,2,5,NA,"",NA,NA
"5383",2,2011,8,0,6,6,3,NA,"",NA,NA
"5384",2,2003,16,0,4,4,2,NA,"",NA,NA
"5385",2,2008,11,0,5,5,4,NA,"",NA,NA
"5386",2,2008,11,0,6,6,5,NA,"",NA,NA
"5387",1,2001,18,0,4,4,3,NA,"",NA,NA
"5388",2,2010,9,0,5,5,3,NA,"",NA,NA
"5389",1,2005,14,0,6,6,3,NA,"",NA,NA
"5390",2,2017,2,7,0,7,2,NA,"",NA,NA
"5391",1,2009,10,0,5,5,4,NA,"",NA,NA
"5392",2,2005,14,0,6,6,1,NA,"",NA,NA
"5393",2,2010,9,0,3,3,4,NA,"",NA,NA
"5394",1,2002,17,0,3,3,5,NA,"",NA,NA
"5395",1,2010,9,0,5,5,5,NA,"",NA,NA
"5396",2,2015,4,6,0,6,2,NA,"",NA,NA
"5397",1,2002,17,0,5,5,3,NA,"",NA,NA
"5398",2,2006,13,0,3,3,5,NA,"",NA,NA
"5399",2,2002,17,0,5,5,5,NA,"",NA,NA
"5400",1,2010,9,0,6,6,3,NA,"",NA,NA
"5401",2,2012,7,0,7,7,2,NA,"",NA,NA
"5402",1,2007,12,0,5,5,2,NA,"",NA,NA
"5403",2,2004,15,0,2,2,4,NA,"",NA,NA
"5404",2,2017,2,7,0,7,1,NA,"",NA,NA
"5405",1,2005,14,0,4,4,2,NA,"",NA,NA
"5406",1,2008,11,0,7,7,1,NA,"",NA,NA
"5407",1,2013,6,7,0,7,3,NA,"",NA,NA
"5408",1,2016,3,7,0,7,1,NA,"",NA,NA
"5409",1,2014,5,4,0,4,3,NA,"",NA,NA
"5410",1,2003,16,0,4,4,2,NA,"",NA,NA
"5411",1,2005,14,0,4,4,4,NA,"",NA,NA
"5412",1,2016,3,5,0,5,2,NA,"",NA,NA
"5413",1,2001,18,0,5,5,4,NA,"",NA,NA
"5414",2,2013,6,6,0,6,3,NA,"",NA,NA
"5415",1,2016,3,6,0,6,1,NA,"",NA,NA
"5416",1,2018,1,6,0,6,1,NA,"",NA,NA
"5417",1,2007,12,0,4,4,5,NA,"",NA,NA
"5418",2,2015,4,5,0,5,2,NA,"",NA,NA
"5419",1,2005,14,0,5,5,5,NA,"",NA,NA
"5420",2,2013,6,0,4,4,2,NA,"",NA,NA
"5421",2,2011,8,0,6,6,2,NA,"",NA,NA
"5422",1,2003,16,0,4,4,5,NA,"",NA,NA
"5423",1,2019,0,3,0,3,1,NA,"",NA,NA
"5424",2,2015,4,5,0,5,5,NA,"",NA,NA
"5425",1,2004,15,0,2,2,5,NA,"",NA,NA
"5426",2,2019,0,0,3,3,4,NA,"",NA,NA
"5427",2,2002,17,0,5,5,3,NA,"",NA,NA
"5428",2,2012,7,0,5,5,2,NA,"",NA,NA
"5429",1,2018,1,3,0,3,1,NA,"",NA,NA
"5430",2,2014,5,5,0,5,5,NA,"",NA,NA
"5431",2,2012,7,0,4,4,3,NA,"",NA,NA
"5432",2,2016,3,6,0,6,2,NA,"",NA,NA
"5433",2,2012,7,0,6,6,2,NA,"",NA,NA
"5434",1,2002,17,0,3,3,2,NA,"",NA,NA
"5435",2,2007,12,0,4,4,4,NA,"",NA,NA
"5436",2,2002,17,0,4,4,2,NA,"",NA,NA
"5437",1,2018,1,7,0,7,1,NA,"",NA,NA
"5438",2,2012,7,0,6,6,1,NA,"",NA,NA
"5439",2,2011,8,0,6,6,4,NA,"",NA,NA
"5440",1,2012,7,0,0,0,0,NA,"",NA,NA
"5441",1,2007,12,0,5,5,5,NA,"",NA,NA
"5442",2,2014,5,4,0,4,3,NA,"",NA,NA
"5443",2,2017,2,3,0,3,2,NA,"",NA,NA
"5444",1,2010,9,0,5,5,3,NA,"",NA,NA
"5445",2,2004,15,0,3,3,4,NA,"",NA,NA
"5446",1,2017,2,7,0,7,2,NA,"",NA,NA
"5447",1,2019,0,7,0,7,1,NA,"",NA,NA
"5448",2,2008,11,0,4,4,3,NA,"",NA,NA
"5449",1,2004,15,0,4,4,5,NA,"",NA,NA
"5450",2,2005,14,0,5,5,3,NA,"",NA,NA
"5451",1,2006,13,0,4,4,4,NA,"",NA,NA
"5452",1,2003,16,0,3,3,5,NA,"",NA,NA
"5453",1,2017,2,7,0,7,1,NA,"",NA,NA
"5454",2,2006,13,0,4,4,3,NA,"",NA,NA
"5455",1,2008,11,0,7,7,2,NA,"",NA,NA
"5456",2,2008,11,0,6,6,2,NA,"",NA,NA
"5457",1,2009,10,0,5,5,5,NA,"",NA,NA
"5458",1,2018,1,7,0,7,1,NA,"",NA,NA
"5459",2,2006,13,0,5,5,4,NA,"",NA,NA
"5460",2,2007,12,0,6,6,3,NA,"",NA,NA
"5461",1,2018,1,7,0,7,1,NA,"",NA,NA
"5462",1,2014,5,6,0,6,1,NA,"",NA,NA
"5463",1,2001,18,0,4,4,5,NA,"",NA,NA
"5464",1,2018,1,7,0,7,2,NA,"",NA,NA
"5465",2,2005,14,0,4,4,5,NA,"",NA,NA
"5466",1,2002,17,0,4,4,5,NA,"",NA,NA
"5467",1,2008,11,0,5,5,3,NA,"",NA,NA
"5468",1,2014,5,5,0,5,4,NA,"",NA,NA
"5469",2,2003,16,0,3,3,5,NA,"",NA,NA
"5470",2,2010,9,0,4,4,2,NA,"",NA,NA
"5471",1,2019,0,7,0,7,1,NA,"",NA,NA
